window_id,id,window_start,window_end,target_date,target_distance_km,target_distance_label,target_seconds,target_time,window_days,activity_days,rest_days
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-04-28_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-04-01,2014-04-28,2014-04-28,10.0,10.0 km,3578.8884758364316,59:39,28,4,24
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-04-28_15.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-04-01,2014-04-28,2014-04-28,15.0,15.0 km,5495.259259259259,01:31:35,28,4,24
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-04-28_21.1,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-04-01,2014-04-28,2014-04-28,21.1,21.1 km,7994.0,02:13:14,28,4,24
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-05-13_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-04-16,2014-05-13,2014-05-13,5.0,5.0 km,1460.511737089202,24:21,28,4,24
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-05-15_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-04-18,2014-05-15,2014-05-15,5.0,5.0 km,1540.9139072847684,25:41,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-05-17_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-04-20,2014-05-17,2014-05-17,5.0,5.0 km,1428.8059299191375,23:49,28,6,22
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-05-21_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-04-24,2014-05-21,2014-05-21,5.0,5.0 km,1602.6727272727273,26:43,28,6,22
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-05-23_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-04-26,2014-05-23,2014-05-23,5.0,5.0 km,1425.2842377260981,23:45,28,6,22
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-05-23_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-04-26,2014-05-23,2014-05-23,10.0,10.0 km,2891.9222797927464,48:12,28,6,22
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-05-28_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-05-01,2014-05-28,2014-05-28,5.0,5.0 km,1407.961956521739,23:28,28,6,22
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-05-31_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-05-04,2014-05-31,2014-05-31,5.0,5.0 km,1428.386430678466,23:48,28,7,21
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-05-31_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-05-04,2014-05-31,2014-05-31,10.0,10.0 km,2928.673469387755,48:49,28,7,21
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-06-01_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-05-05,2014-06-01,2014-06-01,5.0,5.0 km,1555.023890784983,25:55,28,8,20
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-06-01_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-05-05,2014-06-01,2014-06-01,10.0,10.0 km,3206.896907216495,53:27,28,8,20
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-06-03_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-05-07,2014-06-03,2014-06-03,5.0,5.0 km,1476.2898089171974,24:36,28,9,19
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-06-03_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-05-07,2014-06-03,2014-06-03,10.0,10.0 km,3046.0,50:46,28,9,19
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-06-10_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-05-14,2014-06-10,2014-06-10,5.0,5.0 km,1575.7553191489362,26:16,28,9,19
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-06-17_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-05-21,2014-06-17,2014-06-17,5.0,5.0 km,1482.427374301676,24:42,28,8,20
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-06-22_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-05-26,2014-06-22,2014-06-22,5.0,5.0 km,1999.9542253521126,33:20,28,8,20
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-06-22_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-05-26,2014-06-22,2014-06-22,10.0,10.0 km,3964.0,01:06:04,28,8,20
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-06-22_15.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-05-26,2014-06-22,2014-06-22,15.0,15.0 km,6170.0,01:42:50,28,8,20
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-07-03_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-06-06,2014-07-03,2014-07-03,5.0,5.0 km,1606.6545454545455,26:47,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-07-03_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-06-06,2014-07-03,2014-07-03,10.0,10.0 km,3325.1372549019607,55:25,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-07-03_15.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-06-06,2014-07-03,2014-07-03,15.0,15.0 km,5160.866666666667,01:26:01,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-07-10_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-06-13,2014-07-10,2014-07-10,5.0,5.0 km,1588.3518005540166,26:28,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-07-10_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-06-13,2014-07-10,2014-07-10,10.0,10.0 km,3261.4482758620693,54:21,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-07-10_15.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-06-13,2014-07-10,2014-07-10,15.0,15.0 km,5080.084745762712,01:24:40,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-07-14_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-06-17,2014-07-14,2014-07-14,5.0,5.0 km,1630.0700636942674,27:10,28,6,22
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-07-14_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-06-17,2014-07-14,2014-07-14,10.0,10.0 km,3290.388489208633,54:50,28,6,22
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-07-14_15.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-06-17,2014-07-14,2014-07-14,15.0,15.0 km,4989.333333333333,01:23:09,28,6,22
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-07-18_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-06-21,2014-07-18,2014-07-18,5.0,5.0 km,1444.6997084548104,24:05,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-07-28_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-07-01,2014-07-28,2014-07-28,5.0,5.0 km,1592.4545454545455,26:32,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-07-28_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-07-01,2014-07-28,2014-07-28,10.0,10.0 km,3291.0,54:51,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-07-28_15.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-07-01,2014-07-28,2014-07-28,15.0,15.0 km,5127.193548387097,01:25:27,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-07-28_21.1,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-07-01,2014-07-28,2014-07-28,21.1,21.1 km,7592.0,02:06:32,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-07-31_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-07-04,2014-07-31,2014-07-31,5.0,5.0 km,1479.0,24:39,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-07-31_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-07-04,2014-07-31,2014-07-31,10.0,10.0 km,3095.070512820513,51:35,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-08-04_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-07-08,2014-08-04,2014-08-04,5.0,5.0 km,1610.6312292358805,26:51,28,6,22
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-08-04_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-07-08,2014-08-04,2014-08-04,10.0,10.0 km,3882.883720930233,01:04:43,28,6,22
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-08-12_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-07-16,2014-08-12,2014-08-12,5.0,5.0 km,1490.9494680851064,24:51,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-08-12_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-07-16,2014-08-12,2014-08-12,10.0,10.0 km,3362.6062992125985,56:03,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-08-12_15.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-07-16,2014-08-12,2014-08-12,15.0,15.0 km,5524.821428571428,01:32:05,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-08-12_21.1,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-07-16,2014-08-12,2014-08-12,21.1,21.1 km,7759.185185185186,02:09:19,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-08-18_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-07-22,2014-08-18,2014-08-18,5.0,5.0 km,1428.720461095101,23:49,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-08-18_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-07-22,2014-08-18,2014-08-18,10.0,10.0 km,2886.8039215686276,48:07,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-08-22_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-07-26,2014-08-22,2014-08-22,5.0,5.0 km,1681.7583643122675,28:02,28,6,22
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-08-22_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-07-26,2014-08-22,2014-08-22,10.0,10.0 km,3416.7039473684213,56:57,28,6,22
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-08-24_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-07-28,2014-08-24,2014-08-24,5.0,5.0 km,1609.8166089965398,26:50,28,7,21
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-08-24_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-07-28,2014-08-24,2014-08-24,10.0,10.0 km,3360.807692307692,56:01,28,7,21
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-08-24_15.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-07-28,2014-08-24,2014-08-24,15.0,15.0 km,5163.521739130435,01:26:04,28,7,21
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-08-24_21.1,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-07-28,2014-08-24,2014-08-24,21.1,21.1 km,7748.153846153848,02:09:08,28,7,21
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-09-02_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-08-06,2014-09-02,2014-09-02,5.0,5.0 km,1597.8795518207285,26:38,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-09-03_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-08-07,2014-09-03,2014-09-03,5.0,5.0 km,1668.1756272401435,27:48,28,6,22
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-09-03_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-08-07,2014-09-03,2014-09-03,10.0,10.0 km,3442.205776173285,57:22,28,6,22
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-09-06_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-08-10,2014-09-06,2014-09-06,5.0,5.0 km,1618.8776223776224,26:59,28,7,21
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-09-06_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-08-10,2014-09-06,2014-09-06,10.0,10.0 km,3312.302325581395,55:12,28,7,21
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-09-06_15.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-08-10,2014-09-06,2014-09-06,15.0,15.0 km,5078.657142857142,01:24:39,28,7,21
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-09-06_21.1,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-08-10,2014-09-06,2014-09-06,21.1,21.1 km,7396.740740740742,02:03:17,28,7,21
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-09-10_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-08-14,2014-09-10,2014-09-10,5.0,5.0 km,1568.7169811320755,26:09,28,8,20
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-09-10_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-08-14,2014-09-10,2014-09-10,10.0,10.0 km,3219.0,53:39,28,8,20
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-09-10_15.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-08-14,2014-09-10,2014-09-10,15.0,15.0 km,4887.1612903225805,01:21:27,28,8,20
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-09-10_21.1,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-08-14,2014-09-10,2014-09-10,21.1,21.1 km,7185.433333333333,01:59:45,28,8,20
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-09-13_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-08-17,2014-09-13,2014-09-13,5.0,5.0 km,1453.2747875354107,24:13,28,9,19
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-09-13_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-08-17,2014-09-13,2014-09-13,10.0,10.0 km,2897.646017699115,48:18,28,9,19
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-09-13_15.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-08-17,2014-09-13,2014-09-13,15.0,15.0 km,4366.257142857143,01:12:46,28,9,19
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-09-13_21.1,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-08-17,2014-09-13,2014-09-13,21.1,21.1 km,6188.0,01:43:08,28,9,19
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-09-20_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-08-24,2014-09-20,2014-09-20,5.0,5.0 km,1429.5098039215686,23:50,28,8,20
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-09-20_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-08-24,2014-09-20,2014-09-20,10.0,10.0 km,2955.8921832884093,49:16,28,8,20
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-09-22_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-08-26,2014-09-22,2014-09-22,5.0,5.0 km,1392.1941176470589,23:12,28,8,20
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-09-22_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-08-26,2014-09-22,2014-09-22,10.0,10.0 km,2864.882005899705,47:45,28,8,20
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-09-28_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-09-01,2014-09-28,2014-09-28,5.0,5.0 km,1679.7805642633227,28:00,28,9,19
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-09-28_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-09-01,2014-09-28,2014-09-28,10.0,10.0 km,3357.2542372881358,55:57,28,9,19
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-09-28_15.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-09-01,2014-09-28,2014-09-28,15.0,15.0 km,5037.0,01:23:57,28,9,19
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-09-28_21.1,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-09-01,2014-09-28,2014-09-28,21.1,21.1 km,7361.2758620689665,02:02:41,28,9,19
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-09-28_42.2,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-09-01,2014-09-28,2014-09-28,42.2,42.2 km,16577.541666666668,04:36:18,28,9,19
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-10-12_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-09-15,2014-10-12,2014-10-12,5.0,5.0 km,1449.5142045454545,24:10,28,6,22
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-10-12_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-09-15,2014-10-12,2014-10-12,10.0,10.0 km,2932.7101449275365,48:53,28,6,22
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-10-24_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-09-27,2014-10-24,2014-10-24,5.0,5.0 km,1425.103550295858,23:45,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-10-24_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-09-27,2014-10-24,2014-10-24,10.0,10.0 km,2918.2698412698414,48:38,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-10-29_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-10-02,2014-10-29,2014-10-29,5.0,5.0 km,1479.7621776504297,24:40,28,4,24
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-10-29_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-10-02,2014-10-29,2014-10-29,10.0,10.0 km,3077.245283018868,51:17,28,4,24
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-10-29_15.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-10-02,2014-10-29,2014-10-29,15.0,15.0 km,4862.233333333334,01:21:02,28,4,24
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-11-14_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-10-18,2014-11-14,2014-11-14,5.0,5.0 km,1641.3247126436781,27:21,28,3,25
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-11-20_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-10-24,2014-11-20,2014-11-20,5.0,5.0 km,1532.1993769470405,25:32,28,4,24
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-11-20_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-10-24,2014-11-20,2014-11-20,10.0,10.0 km,5412.578544061303,01:30:13,28,4,24
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2014-12-05_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-11-08,2014-12-05,2014-12-05,5.0,5.0 km,1720.3247126436781,28:40,28,3,25
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-01-02_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2014-12-06,2015-01-02,2015-01-02,5.0,5.0 km,1573.764331210191,26:14,28,1,27
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-02-03_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-01-07,2015-02-03,2015-02-03,5.0,5.0 km,1607.4863945578231,26:47,28,2,26
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-02-22_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-01-26,2015-02-22,2015-02-22,5.0,5.0 km,1575.7792207792209,26:16,28,4,24
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-02-24_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-01-28,2015-02-24,2015-02-24,5.0,5.0 km,1535.9016393442623,25:36,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-02-24_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-01-28,2015-02-24,2015-02-24,10.0,10.0 km,3195.6919104991393,53:16,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-03-12_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-02-13,2015-03-12,2015-03-12,5.0,5.0 km,1470.1409836065573,24:30,28,4,24
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-03-23_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-02-24,2015-03-23,2015-03-23,5.0,5.0 km,1678.3215339233038,27:58,28,3,25
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-03-23_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-02-24,2015-03-23,2015-03-23,10.0,10.0 km,3824.375,01:03:44,28,3,25
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-03-29_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-03-02,2015-03-29,2015-03-29,5.0,5.0 km,1516.3930817610062,25:16,28,3,25
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-03-29_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-03-02,2015-03-29,2015-03-29,10.0,10.0 km,3058.7352941176473,50:59,28,3,25
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-03-29_15.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-03-02,2015-03-29,2015-03-29,15.0,15.0 km,4591.9375,01:16:32,28,3,25
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-03-29_21.1,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-03-02,2015-03-29,2015-03-29,21.1,21.1 km,6498.085714285715,01:48:18,28,3,25
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-04-04_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-03-08,2015-04-04,2015-04-04,5.0,5.0 km,1566.0848484848484,26:06,28,4,24
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-04-04_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-03-08,2015-04-04,2015-04-04,10.0,10.0 km,3044.4495412844035,50:44,28,4,24
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-04-13_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-03-17,2015-04-13,2015-04-13,5.0,5.0 km,1370.954054054054,22:51,28,4,24
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-04-19_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-03-23,2015-04-19,2015-04-19,5.0,5.0 km,2356.575892857143,39:17,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-04-19_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-03-23,2015-04-19,2015-04-19,10.0,10.0 km,4836.194630872483,01:20:36,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-04-19_15.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-03-23,2015-04-19,2015-04-19,15.0,15.0 km,7374.791666666666,02:02:55,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-04-19_21.1,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-03-23,2015-04-19,2015-04-19,21.1,21.1 km,10404.205882352942,02:53:24,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-04-25_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-03-29,2015-04-25,2015-04-25,5.0,5.0 km,1381.8379120879122,23:02,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-04-25_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-03-29,2015-04-25,2015-04-25,10.0,10.0 km,2845.8475609756097,47:26,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-05-01_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-04-04,2015-05-01,2015-05-01,5.0,5.0 km,1464.3185595567868,24:24,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-05-01_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-04-04,2015-05-01,2015-05-01,10.0,10.0 km,3063.5098039215686,51:04,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-05-01_15.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-04-04,2015-05-01,2015-05-01,15.0,15.0 km,4858.741935483871,01:20:59,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-05-01_21.1,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-04-04,2015-05-01,2015-05-01,21.1,21.1 km,6921.2758620689665,01:55:21,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-05-04_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-04-07,2015-05-04,2015-05-04,5.0,5.0 km,1516.2107023411372,25:16,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-05-06_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-04-09,2015-05-06,2015-05-06,5.0,5.0 km,1462.2670454545455,24:22,28,6,22
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-05-10_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-04-13,2015-05-10,2015-05-10,5.0,5.0 km,1664.693103448276,27:45,28,7,21
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-05-13_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-04-16,2015-05-13,2015-05-13,5.0,5.0 km,1806.1010101010102,30:06,28,7,21
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-05-15_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-04-18,2015-05-15,2015-05-15,5.0,5.0 km,1835.3588390501318,30:35,28,8,20
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-05-15_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-04-18,2015-05-15,2015-05-15,10.0,10.0 km,3602.031339031339,01:00:02,28,8,20
