athlete_id,activity_file,zip_status,download_status,extraction_status,local_path,zip_size_bytes,activity_size_bytes,timestamp,error
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_04_22_08_02_56.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_04_22_08_02_56.csv,19438277,56340,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_04_22_09_08_40.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_04_22_09_08_40.csv,19438277,64049,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_04_25_12_52_08.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_04_25_12_52_08.csv,19438277,107837,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_04_26_16_21_11.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_04_26_16_21_11.csv,19438277,50926,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_04_28_06_42_56.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_04_28_06_42_56.csv,19438277,142670,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_05_03_16_33_21.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_05_03_16_33_21.csv,19438277,39660,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_05_08_10_43_23.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_05_08_10_43_23.csv,19438277,52320,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_05_10_05_44_20.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_05_10_05_44_20.csv,19438277,40753,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_05_13_08_03_13.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_05_13_08_03_13.csv,19438277,53380,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_05_13_08_41_54.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_05_13_08_41_54.csv,19438277,16915,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_05_16_06_51_44.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_05_16_06_51_44.csv,19438277,57487,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_05_17_06_41_04.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_05_17_06_41_04.csv,19438277,37372,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_05_22_10_28_02.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_05_22_10_28_02.csv,19438277,54100,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_05_24_07_04_39.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_05_24_07_04_39.csv,19438277,39113,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_05_29_10_17_36.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_05_29_10_17_36.csv,19438277,94479,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_05_30_15_13_49.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_05_30_15_13_49.csv,19438277,44655,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_06_07_06_47_02.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_06_07_06_47_02.csv,19438277,41878,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_06_12_16_28_27.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_06_12_16_28_27.csv,19438277,64929,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_06_14_07_02_49.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_06_14_07_02_49.csv,19438277,40738,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_06_17_08_11_33.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_06_17_08_11_33.csv,19438277,48449,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_06_21_06_56_10.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_06_21_06_56_10.csv,19438277,40360,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_06_22_16_52_07.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_06_22_16_52_07.csv,19438277,100082,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_06_24_16_48_11.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_06_24_16_48_11.csv,19438277,37487,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_06_26_09_44_57.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_06_26_09_44_57.csv,19438277,98193,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_07_03_10_25_14.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_07_03_10_25_14.csv,19438277,207797,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_07_05_06_59_34.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_07_05_06_59_34.csv,19438277,47666,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_07_10_16_55_36.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_07_10_16_55_36.csv,19438277,63053,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_07_15_08_03_52.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_07_15_08_03_52.csv,19438277,35827,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_07_17_10_24_06.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_07_17_10_24_06.csv,19438277,220585,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_07_22_07_42_46.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_07_22_07_42_46.csv,19438277,37966,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_07_24_10_02_41.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_07_24_10_02_41.csv,19438277,129862,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_07_29_08_01_32.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_07_29_08_01_32.csv,19438277,34965,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_07_31_09_48_32.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_07_31_09_48_32.csv,19438277,51210,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_08_05_10_14_58.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_08_05_10_14_58.csv,19438277,31015,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_08_07_10_36_32.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_08_07_10_36_32.csv,19438277,152598,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_08_12_14_47_24.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_08_12_14_47_24.csv,19438277,131470,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_08_15_14_11_43.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_08_15_14_11_43.csv,19438277,87009,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_08_19_08_03_01.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_08_19_08_03_01.csv,19438277,36400,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_08_19_08_28_00.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_08_19_08_28_00.csv,19438277,23967,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_08_21_10_22_52.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_08_21_10_22_52.csv,19438277,88456,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_08_23_17_29_08.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_08_23_17_29_08.csv,19438277,80986,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_08_28_10_23_36.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_08_28_10_23_36.csv,19438277,176623,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_09_04_10_02_09.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_09_04_10_02_09.csv,19438277,85053,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_09_06_06_47_15.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_09_06_06_47_15.csv,19438277,56255,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_09_12_06_43_00.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_09_12_06_43_00.csv,19438277,89699,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_09_14_07_07_03.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_09_14_07_07_03.csv,19438277,92327,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_09_20_06_59_37.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_09_20_06_59_37.csv,19438277,38967,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_09_22_11_58_18.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_09_22_11_58_18.csv,19438277,54530,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_09_23_07_50_08.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_09_23_07_50_08.csv,19438277,183961,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_09_25_10_26_57.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_09_25_10_26_57.csv,19438277,387037,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_09_27_06_32_33.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_09_27_06_32_33.csv,19438277,50779,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_09_29_09_34_38.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_09_29_09_34_38.csv,19438277,106113,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_10_04_06_46_07.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_10_04_06_46_07.csv,19438277,81616,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_10_05_12_19_49.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_10_05_12_19_49.csv,19438277,57968,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_10_07_08_01_10.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_10_07_08_01_10.csv,19438277,56869,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_10_07_08_40_20.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_10_07_08_40_20.csv,19438277,16559,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_10_11_06_19_51.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_10_11_06_19_51.csv,19438277,19054,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_10_11_06_43_09.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_10_11_06_43_09.csv,19438277,180846,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_10_13_09_13_07.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_10_13_09_13_07.csv,19438277,62461,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_10_21_08_00_44.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_10_21_08_00_44.csv,19438277,34465,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_10_21_09_42_37.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_10_21_09_42_37.csv,19438277,48162,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_10_21_10_24_50.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_10_21_10_24_50.csv,19438277,87259,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_10_21_11_45_18.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_10_21_11_45_18.csv,19438277,217775,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_10_25_06_03_33.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_10_25_06_03_33.csv,19438277,103938,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_10_28_08_06_50.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_10_28_08_06_50.csv,19438277,61551,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_11_01_13_05_12.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_11_01_13_05_12.csv,19438277,44568,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_11_11_11_28_59.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_11_11_11_28_59.csv,19438277,161443,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_11_13_09_23_26.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_11_13_09_23_26.csv,19438277,74402,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_11_22_06_41_44.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_11_22_06_41_44.csv,19438277,42593,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_11_23_20_03_42.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_11_23_20_03_42.csv,19438277,194129,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_11_25_08_02_11.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_11_25_08_02_11.csv,19438277,62041,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_11_27_10_14_31.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_11_27_10_14_31.csv,19438277,51223,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_11_29_06_47_36.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_11_29_06_47_36.csv,19438277,36699,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_12_06_06_59_16.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_12_06_06_59_16.csv,19438277,36989,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_12_09_08_03_28.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_12_09_08_03_28.csv,19438277,63628,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_12_11_10_33_36.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_12_11_10_33_36.csv,19438277,321805,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_12_11_13_57_17.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_12_11_13_57_17.csv,19438277,153942,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_12_12_19_56_02.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_12_12_19_56_02.csv,19438277,50194,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_12_15_18_12_55.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_12_15_18_12_55.csv,19438277,43692,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_12_18_17_57_26.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_12_18_17_57_26.csv,19438277,37042,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_12_28_06_42_44.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_12_28_06_42_44.csv,19438277,70508,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2017_12_29_06_51_32.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2017_12_29_06_51_32.csv,19438277,102518,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2018_01_03_06_52_09.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2018_01_03_06_52_09.csv,19438277,49726,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2018_02_03_08_00_30.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2018_02_03_08_00_30.csv,19438277,52365,2026-09-24 03:38:41,
37f073aa-c891-40b7-a7d1-c06c5329e564,2018_03_20_17_15_57.csv,MATCHED,DOWNLOADED,EXTRACTED,c:\Users\admin\Desktop\CAPSTONE GAME TIME\00_raw\granular\37f073aa-c891-40b7-a7d1-c06c5329e564\2018_03_20_17_15_57.csv,19438277,56394,2026-09-24 03:38:41,
